3,345137	3,379559	4,443156	4,592654	5,125645	6,000443	6,192010	6,300408	6,444946	6,483790	6,105733	7,192660	7,038417	6,253706	7,614465	7,726831	7,783361	7,740363	8,082876	7,609147	7,308975	8,052576	8,557862	8,714338	8,032554	7,757102	7,693617	7,765842	7,325057	9,215367	7,233524	9,313859	8,997414	8,606427	8,767389	8,675171	9,047915	10,209464	10,359202	10,421003	10,368677	9,575037	9,886104	9,547887	8,993789	9,193672	10,833623	10,834430	10,767767	10,847256	10,638746	10,623718	10,708797	10,710876	11,260530	11,188686	10,520062	10,590754	11,329138	10,979820	11,050839	11,486923	10,506758	10,587220	11,837033	11,024815	11,859590	11,878047	11,338574	11,760779	11,939704	12,074113	11,766779	12,150719	11,336332	11,672673	11,866322	11,516419	11,469793	11,874067	11,067388	11,903154	11,944148	11,935042	11,904356	12,309500	12,292755	11,248447	10,931001	12,745576	12,773548	11,438058	11,928991	12,450994	11,970235	13,149424	12,855715	12,760007	13,635111	14,030242	
3,379559	4,367794	3,763602	4,468941	4,500945	2,968796	5,175967	6,192010	6,192010	6,300408	6,300408	6,307621	5,844239	5,864247	6,646709	6,627040	6,608433	7,192660	6,020205	6,426044	6,690464	6,307617	7,038417	7,038417	7,038417	6,253706	7,450508	7,276094	7,875544	8,082876	7,609147	8,389002	8,454807	8,099959	8,050323	8,557862	9,078521	7,208762	8,032554	8,916365	7,765842	7,325057	8,684793	9,215367	8,700235	7,233524	7,233524	7,233524	8,916543	9,313859	8,997414	8,997414	8,997414	8,997414	9,459217	9,160727	8,606427	8,606427	8,606427	9,105168	9,236860	10,057258	9,047915	10,209464	9,742303	10,327080	10,359202	10,527782	8,883767	9,575037	9,821589	10,210793	9,547887	10,301271	9,193672	10,767767	10,623718	10,724754	10,738649	10,365794	10,590754	9,388626	10,587220	11,878047	11,878047	11,134772	11,045695	11,923632	12,150719	11,336332	12,123549	12,110825	12,091173	12,292755	10,931001	11,438058	12,450994	12,950728	13,149424	14,030242	
2,968796	3,379559	3,763602	4,367794	4,468941	4,500945	5,175967	5,844239	5,864247	6,020205	6,192010	6,192010	6,253706	6,300408	6,300408	6,307617	6,307621	6,426044	6,608433	6,627040	6,646709	6,690464	7,038417	7,038417	7,038417	7,192660	7,208762	7,233524	7,233524	7,233524	7,276094	7,325057	7,450508	7,609147	7,765842	7,875544	8,032554	8,050323	8,082876	8,099959	8,389002	8,454807	8,557862	8,606427	8,606427	8,606427	8,684793	8,700235	8,883767	8,916365	8,916543	8,997414	8,997414	8,997414	8,997414	9,047915	9,078521	9,105168	9,160727	9,193672	9,215367	9,236860	9,313859	9,388626	9,459217	9,547887	9,575037	9,742303	9,821589	10,057258	10,209464	10,210793	10,301271	10,327080	10,359202	10,365794	10,527782	10,587220	10,590754	10,623718	10,724754	10,738649	10,767767	10,931001	11,045695	11,134772	11,336332	11,438058	11,878047	11,878047	11,923632	12,091173	12,110825	12,123549	12,150719	12,292755	12,450994	12,950728	13,149424	14,030242	
1,201463	3,875860	4,367794	3,763602	4,468941	4,589078	2,966756	3,780046	4,164266	4,528817	5,816139	6,065072	6,082391	6,210411	6,192010	6,192010	6,300408	5,657516	6,353827	5,906181	6,207320	5,844239	5,844239	6,425622	6,552134	5,628179	6,646709	6,608433	7,184464	6,426044	5,450143	6,738175	7,366160	6,307617	6,307617	6,307617	6,949522	7,038417	7,038417	7,038417	7,700683	6,283372	7,450508	7,224007	7,973952	7,609147	7,336421	7,336421	8,454807	8,618924	9,027929	8,459867	8,617377	7,541633	8,111543	7,325057	8,739236	7,233524	7,233524	7,231898	8,878522	8,381292	8,997414	8,997414	8,997414	9,459217	9,442337	9,531428	8,606427	8,606427	9,236860	9,236860	9,236860	9,382182	9,436132	9,837355	9,742303	10,327080	10,197963	10,016608	8,883767	10,226462	10,301271	11,135421	11,197368	11,106560	10,590754	9,388626	9,388626	12,150719	11,336332	10,515743	10,693712	10,906311	12,214577	12,110825	10,931001	11,650547	12,374372	13,093561	
1,201463	2,966756	3,763602	3,780046	3,875860	4,164266	4,367794	4,468941	4,528817	4,589078	5,450143	5,628179	5,657516	5,816139	5,844239	5,844239	5,906181	6,065072	6,082391	6,192010	6,192010	6,207320	6,210411	6,283372	6,300408	6,307617	6,307617	6,307617	6,353827	6,425622	6,426044	6,552134	6,608433	6,646709	6,738175	6,949522	7,038417	7,038417	7,038417	7,184464	7,224007	7,231898	7,233524	7,233524	7,325057	7,336421	7,336421	7,366160	7,450508	7,541633	7,609147	7,700683	7,973952	8,111543	8,381292	8,454807	8,459867	8,606427	8,606427	8,617377	8,618924	8,739236	8,878522	8,883767	8,997414	8,997414	8,997414	9,027929	9,236860	9,236860	9,236860	9,382182	9,388626	9,388626	9,436132	9,442337	9,459217	9,531428	9,742303	9,837355	10,016608	10,197963	10,226462	10,301271	10,327080	10,515743	10,590754	10,693712	10,906311	10,931001	11,106560	11,135421	11,197368	11,336332	11,650547	12,110825	12,150719	12,214577	12,374372	13,093561	
3,875860	3,418934	4,042697	4,180563	3,763602	4,468941	3,098748	4,589078	4,581959	4,600058	2,966756	2,966756	3,601220	5,816139	5,964884	6,300408	6,300408	5,906181	5,844239	6,425622	6,552134	6,552134	5,286780	6,557762	6,426044	6,426044	6,426044	6,426044	6,731680	5,450143	5,450143	5,450143	6,738175	6,676038	6,307617	6,307617	5,739841	6,321936	6,747488	6,949522	7,038417	7,038417	7,601818	7,427452	7,700683	6,896801	7,450508	7,733928	7,648263	7,727209	7,609147	7,348104	7,773351	7,924757	7,924757	7,954969	7,336421	7,336421	8,454807	8,601913	8,215178	8,087959	8,459867	8,617377	7,541633	8,111543	8,183339	7,325057	8,739236	8,739236	7,233524	7,233524	7,233524	7,231898	8,381292	8,997414	9,236860	9,382182	8,169350	8,356008	8,529840	8,883767	10,226462	9,581548	10,326845	10,678763	11,133183	11,400168	9,388626	11,330344	11,835890	12,150719	11,336332	11,742815	10,695824	11,878098	11,878098	11,650547	13,093561	13,093561	
2,966756	2,966756	3,098748	3,418934	3,601220	3,763602	3,875860	4,042697	4,180563	4,468941	4,581959	4,589078	4,600058	5,286780	5,450143	5,450143	5,450143	5,739841	5,816139	5,844239	5,906181	5,964884	6,300408	6,300408	6,307617	6,307617	6,321936	6,425622	6,426044	6,426044	6,426044	6,426044	6,552134	6,552134	6,557762	6,676038	6,731680	6,738175	6,747488	6,896801	6,949522	7,038417	7,038417	7,231898	7,233524	7,233524	7,233524	7,325057	7,336421	7,336421	7,348104	7,427452	7,450508	7,541633	7,601818	7,609147	7,648263	7,700683	7,727209	7,733928	7,773351	7,924757	7,924757	7,954969	8,087959	8,111543	8,169350	8,183339	8,215178	8,356008	8,381292	8,454807	8,459867	8,529840	8,601913	8,617377	8,739236	8,739236	8,883767	8,997414	9,236860	9,382182	9,388626	9,581548	10,226462	10,326845	10,678763	10,695824	11,133183	11,330344	11,336332	11,400168	11,650547	11,742815	11,835890	11,878098	11,878098	12,150719	13,093561	13,093561	
3,257738	3,875860	3,875860	3,875860	3,418934	3,418934	3,440342	3,360285	3,379559	3,777441	4,367794	3,763602	3,763602	4,468941	4,449702	4,449702	4,110095	4,589078	4,589078	4,581959	4,600058	4,600058	3,601220	3,601220	4,611425	5,818800	6,200475	5,718365	5,964884	6,192010	6,300408	6,310045	6,297493	6,428232	5,844239	6,307648	6,374477	6,552134	6,552134	6,552134	6,552134	6,646709	5,286780	6,703034	6,731680	5,450143	5,450143	5,450143	6,738175	6,540481	6,638111	6,307617	6,307617	6,307617	5,739841	6,949522	7,038417	5,903054	7,048796	5,385947	7,601818	5,390239	7,427452	7,700683	7,700683	7,450508	7,450508	7,733928	7,648263	7,609147	7,924757	7,924757	7,336421	7,336421	8,454807	6,691031	8,114470	6,673892	6,673892	8,459867	7,268553	7,541633	8,183339	7,233524	7,233524	7,745679	8,986535	8,356008	9,455800	9,013204	10,059257	9,426596	9,413096	11,923963	11,285937	12,126005	10,261167	13,093561	13,093561	13,093561	
3,257738	3,360285	3,379559	3,418934	3,418934	3,440342	3,601220	3,601220	3,763602	3,763602	3,777441	3,875860	3,875860	3,875860	4,110095	4,367794	4,449702	4,449702	4,468941	4,581959	4,589078	4,589078	4,600058	4,600058	4,611425	5,286780	5,385947	5,390239	5,450143	5,450143	5,450143	5,718365	5,739841	5,818800	5,844239	5,903054	5,964884	6,192010	6,200475	6,297493	6,300408	6,307617	6,307617	6,307617	6,307648	6,310045	6,374477	6,428232	6,540481	6,552134	6,552134	6,552134	6,552134	6,638111	6,646709	6,673892	6,673892	6,691031	6,703034	6,731680	6,738175	6,949522	7,038417	7,048796	7,233524	7,233524	7,268553	7,336421	7,336421	7,427452	7,450508	7,450508	7,541633	7,601818	7,609147	7,648263	7,700683	7,700683	7,733928	7,745679	7,924757	7,924757	8,114470	8,183339	8,356008	8,454807	8,459867	8,986535	9,013204	9,413096	9,426596	9,455800	10,059257	10,261167	11,285937	11,923963	12,126005	13,093561	13,093561	13,093561	
1,201463	2,609898	2,609898	3,162105	3,257738	3,553965	3,848619	3,875860	3,875860	3,875860	3,875860	4,180563	4,180563	3,379559	3,379559	3,379559	3,379559	3,379559	4,367794	4,367794	3,763602	4,145732	4,145732	4,145732	4,443156	4,449702	4,589078	4,581959	4,581959	4,600058	4,600058	4,600058	3,601220	4,559153	4,540424	4,416810	4,396028	5,175967	5,516109	6,011280	5,964884	6,192010	6,300408	6,297493	6,378413	5,844239	6,114945	6,307648	6,371045	6,374477	6,556436	6,529655	6,283178	6,646709	6,479815	6,479815	6,341615	5,900931	6,703034	6,711934	6,731680	5,173250	6,738175	6,738175	6,023885	6,638111	6,638111	6,307617	5,739841	6,752186	6,949522	7,038417	7,038417	5,903054	6,949967	6,949967	5,390239	5,390239	7,700683	7,694400	7,733928	7,639028	7,609147	7,892569	7,913430	8,454923	6,573460	7,268553	7,541633	7,325057	7,590004	7,233524	8,679322	9,190265	10,326845	9,413096	11,923963	11,734747	12,222248	11,339583	
