0,590759	1,543570	8,183115	10,702499	13,585558	16,026787	20,072983	25,128807	39,727890	48,662270	
0,481920	0,616730	8,157145	8,183115	8,183115	9,311188	10,702499	24,497618	25,128807	25,559727	
0,481920	0,616730	8,157145	8,183115	8,183115	9,311188	10,702499	24,497618	25,128807	25,559727	
0,582268	0,616730	0,616730	0,877658	4,963885	8,629299	9,210839	9,311188	25,128807	28,778957	
0,582268	0,616730	0,616730	0,877658	4,963885	8,629299	9,210839	9,311188	25,128807	28,778957	
0,507891	0,616730	4,963885	4,963885	5,038263	8,183115	8,510450	9,210839	21,146164	21,212570	
0,507891	0,616730	4,963885	4,963885	5,038263	8,183115	8,510450	9,210839	21,146164	21,212570	
0,507891	1,853830	1,940439	2,487680	4,963885	4,963885	11,556576	12,738802	21,146164	21,146164	
0,507891	1,853830	1,940439	2,487680	4,963885	4,963885	11,556576	12,738802	21,146164	21,146164	
1,380466	1,969827	2,487680	4,963885	4,963885	7,786518	18,574221	19,331493	22,571337	24,634584	
1,380466	1,969827	2,487680	4,963885	4,963885	7,786518	18,574221	19,331493	22,571337	24,634584	
1,380466	1,895449	1,969827	4,963885	5,038263	7,860895	9,670366	10,125793	11,630954	24,560207	
1,380466	1,895449	1,969827	4,963885	5,038263	7,860895	9,670366	10,125793	11,630954	24,560207	
0,772366	1,895449	1,895449	1,969827	1,969827	4,966600	7,797264	7,860895	14,448086	29,196905	
0,772366	1,895449	1,895449	1,969827	1,969827	4,966600	7,797264	7,860895	14,448086	29,196905	
0,772366	0,792343	1,238477	1,969827	1,969827	1,969827	7,860895	18,446840	19,579329	26,128468	
0,772366	0,792343	1,238477	1,969827	1,969827	1,969827	7,860895	18,446840	19,579329	26,128468	
0,772366	0,792343	1,969827	1,969827	1,969827	1,969827	1,969827	7,613119	7,860895	13,403563	
0,772366	0,792343	1,969827	1,969827	1,969827	1,969827	1,969827	7,613119	7,860895	13,403563	
0,465713	0,772366	0,792343	1,969827	1,969827	1,969827	5,796492	7,613119	13,836158	24,428341	
0,465713	0,772366	0,792343	1,969827	1,969827	1,969827	5,796492	7,613119	13,836158	24,428341	
0,465713	0,465713	0,772366	0,772366	0,772366	0,792343	1,969827	1,969827	1,969827	24,428341	
0,465713	0,465713	0,772366	0,772366	0,772366	0,792343	1,969827	1,969827	1,969827	24,428341	
0,465713	0,465713	0,465713	0,772366	0,772366	0,772366	0,772366	1,969827	3,269638	3,494327	
0,465713	0,465713	0,465713	0,772366	0,772366	0,772366	0,772366	1,969827	3,269638	3,494327	
0,465713	0,465713	0,772366	0,772366	1,922869	1,969827	3,494327	14,906997	15,581979	18,596092	
0,465713	0,465713	0,772366	0,772366	1,922869	1,969827	3,494327	14,906997	15,581979	18,596092	
0,465713	0,465713	0,636527	0,914186	3,303652	3,494327	4,614060	7,048328	15,581979	15,692105	
0,465713	0,465713	0,636527	0,914186	3,303652	3,494327	4,614060	7,048328	15,581979	15,692105	
0,145367	0,465713	3,494327	3,494327	3,494327	7,048328	12,274709	15,581979	15,581979	15,692105	
0,145367	0,465713	3,494327	3,494327	3,494327	7,048328	12,274709	15,581979	15,581979	15,692105	
0,145367	0,465713	0,914186	3,494327	3,494327	3,494327	6,583993	7,048328	11,505890	15,581979	
0,145367	0,465713	0,914186	3,494327	3,494327	3,494327	6,583993	7,048328	11,505890	15,581979	
0,145367	0,890183	0,914186	3,494327	3,494327	5,719838	6,583993	6,583993	15,581979	15,679115	
0,145367	0,890183	0,914186	3,494327	3,494327	5,719838	6,583993	6,583993	15,581979	15,679115	
0,145367	3,494327	3,494327	3,494327	5,719838	6,583993	6,583993	7,591860	19,730602	22,632854	
0,145367	3,494327	3,494327	3,494327	5,719838	6,583993	6,583993	7,591860	19,730602	22,632854	
