5,456642	9,288919	8,970936	9,348089	9,224505	10,650008	9,443944	10,527210	10,905998	11,882712	
5,456642	5,456642	7,263995	9,288919	8,970936	9,348089	9,812036	10,650008	9,443944	10,752982	
5,456642	5,456642	7,263995	8,970936	9,288919	9,348089	9,443944	9,812036	10,650008	10,752982	
0,970273	5,456642	5,456642	7,263995	9,288919	9,271158	9,674979	9,443944	10,752982	10,752982	
0,970273	5,456642	5,456642	7,263995	9,271158	9,288919	9,443944	9,674979	10,752982	10,752982	
0,970273	5,843544	5,059205	7,009004	7,263995	9,271158	8,970936	8,020789	9,674979	9,443944	
0,970273	5,059205	5,843544	7,009004	7,263995	8,020789	8,970936	9,271158	9,443944	9,674979	
0,970273	3,142917	0,970273	5,059205	6,065096	7,009004	7,263995	9,271158	8,970936	8,020789	
0,970273	0,970273	3,142917	5,059205	6,065096	7,009004	7,263995	8,020789	8,970936	9,271158	
2,987827	0,970273	4,142648	6,065096	7,766066	7,009004	7,263995	9,271158	9,271158	9,015452	
0,970273	2,987827	4,142648	6,065096	7,009004	7,263995	7,766066	9,015452	9,271158	9,271158	
2,880263	2,941222	2,987827	3,142917	0,970273	6,379601	6,065096	7,009004	9,015452	12,278770	
0,970273	2,880263	2,941222	2,987827	3,142917	6,065096	6,379601	7,009004	9,015452	12,278770	
1,769517	2,880263	2,987827	0,970273	6,379601	6,740027	6,065096	8,062545	9,498808	11,750481	
0,970273	1,769517	2,880263	2,987827	6,065096	6,379601	6,740027	8,062545	9,498808	11,750481	
0,970273	0,970273	0,970273	1,769517	2,987827	4,172087	0,970273	6,379601	5,156332	10,378438	
0,970273	0,970273	0,970273	0,970273	1,769517	2,987827	4,172087	5,156332	6,379601	10,378438	
0,309889	0,970273	0,970273	1,769517	1,818485	4,172087	0,970273	4,209661	5,156332	9,245777	
0,309889	0,970273	0,970273	0,970273	1,769517	1,818485	4,172087	4,209661	5,156332	9,245777	
0,309889	0,970273	0,970273	1,818485	0,309889	2,702638	5,593546	11,052053	10,277765	10,162727	
0,309889	0,309889	0,970273	0,970273	1,818485	2,702638	5,593546	10,162727	10,277765	11,052053	
0,309889	0,309889	0,970273	1,818485	1,818485	0,309889	5,305899	5,593546	7,747837	11,052053	
0,309889	0,309889	0,309889	0,970273	1,818485	1,818485	5,305899	5,593546	7,747837	11,052053	
0,309889	0,309889	0,970273	1,818485	0,309889	3,489581	5,593546	11,052053	11,412726	11,324820	
