3,288407	6,171256	6,092845	10,323068	9,431067	10,415682	11,240474	11,982471	12,906888	13,905839	
6,019169	3,288407	6,231503	6,847174	7,091011	7,091011	7,074579	8,983900	10,194346	10,048500	
3,288407	6,019169	6,231503	6,847174	7,074579	7,091011	7,091011	8,983900	10,048500	10,194346	
3,097581	3,097581	3,097581	5,413012	6,354482	3,288407	6,986897	7,091011	5,611136	8,648301	
3,097581	3,097581	3,097581	3,288407	5,413012	5,611136	6,354482	6,986897	7,091011	8,648301	
3,070246	3,070246	4,114825	3,097581	4,973822	4,973822	4,973822	5,329628	5,307230	3,097581	
3,070246	3,070246	3,097581	3,097581	4,114825	4,973822	4,973822	4,973822	5,307230	5,329628	
3,070246	3,386084	3,498461	3,498461	4,586911	4,571219	4,559765	4,973822	4,973822	3,070246	
3,070246	3,070246	3,386084	3,498461	3,498461	4,559765	4,571219	4,586911	4,973822	4,973822	
3,279140	3,476960	3,665328	4,180223	4,391028	4,391028	3,422506	3,422506	4,296241	3,070246	
3,070246	3,279140	3,422506	3,422506	3,476960	3,665328	4,180223	4,296241	4,391028	4,391028	
2,306601	2,776236	3,082320	3,466541	3,576584	3,576584	3,611087	4,334097	4,260479	3,070246	
2,306601	2,776236	3,070246	3,082320	3,466541	3,576584	3,576584	3,611087	4,260479	4,334097	
2,908392	3,069814	3,171770	3,307445	3,425237	3,425237	3,397572	3,591865	4,027851	2,306601	
2,306601	2,908392	3,069814	3,171770	3,307445	3,397572	3,425237	3,425237	3,591865	4,027851	
2,629465	2,691800	2,850006	2,858326	3,190339	3,262280	3,339891	3,464393	3,639446	2,306601	
2,306601	2,629465	2,691800	2,850006	2,858326	3,190339	3,262280	3,339891	3,464393	3,639446	
2,462495	2,515633	2,744560	2,774978	2,853400	2,921593	3,029593	3,097988	3,368680	2,306601	
2,306601	2,462495	2,515633	2,744560	2,774978	2,853400	2,921593	3,029593	3,097988	3,368680	
2,384057	2,486535	2,486535	2,497631	2,551769	2,611090	2,645168	2,759813	2,942419	2,306601	
2,306601	2,384057	2,486535	2,486535	2,497631	2,551769	2,611090	2,645168	2,759813	2,942419	
2,377001	2,385536	2,432966	2,439586	2,563691	2,598343	2,642254	2,706483	2,708535	2,306601	
2,306601	2,377001	2,385536	2,432966	2,439586	2,563691	2,598343	2,642254	2,706483	2,708535	
2,336091	2,356276	2,381246	2,407105	2,407105	2,479651	2,498563	2,514150	2,527709	2,306601	
2,306601	2,336091	2,356276	2,381246	2,407105	2,407105	2,479651	2,498563	2,514150	2,527709	
2,348106	2,368646	2,380682	2,380682	2,388135	2,407105	2,419118	2,427722	2,306601	9,236408	
2,306601	2,348106	2,368646	2,380682	2,380682	2,388135	2,407105	2,419118	2,427722	9,236408	
2,324970	2,337586	2,337586	2,352692	2,378186	2,387186	2,306601	5,694019	5,724682	11,558721	
2,306601	2,324970	2,337586	2,337586	2,352692	2,378186	2,387186	5,694019	5,724682	11,558721	
2,315168	2,320478	2,320478	2,326849	2,331043	2,337586	3,354466	3,354466	2,306601	8,577803	
2,306601	2,315168	2,320478	2,320478	2,326849	2,331043	2,337586	3,354466	3,354466	8,577803	
2,310727	2,313124	2,313124	2,317761	2,320799	2,328640	2,306601	5,813250	5,825883	10,206656	
2,306601	2,310727	2,313124	2,313124	2,317761	2,320799	2,328640	5,813250	5,825883	10,206656	
2,309757	2,309757	2,311910	2,315581	2,319269	3,011344	3,011344	2,306601	5,096766	8,437649	
2,306601	2,309757	2,309757	2,311910	2,315581	2,319269	3,011344	3,011344	5,096766	8,437649	
2,308153	2,308153	2,308153	2,310824	2,310824	2,314344	2,314344	2,315492	4,479970	2,306601	
2,306601	2,308153	2,308153	2,308153	2,310824	2,310824	2,314344	2,314344	2,315492	4,479970	
2,307370	2,308667	2,309471	2,309471	2,310872	2,311166	2,312559	2,312559	3,105276	2,306601	
2,306601	2,307370	2,308667	2,309471	2,309471	2,310872	2,311166	2,312559	2,312559	3,105276	
1,176076	2,306984	2,306984	2,309067	2,309092	2,309759	2,310167	2,311858	2,306601	9,361730	
1,176076	2,306601	2,306984	2,306984	2,309067	2,309092	2,309759	2,310167	2,311858	9,361730	
1,397654	2,306792	2,306792	2,306792	2,307818	2,308155	2,309163	2,309615	2,311007	1,176076	
1,176076	1,397654	2,306792	2,306792	2,306792	2,307818	2,308155	2,309163	2,309615	2,311007	
1,398628	1,843065	1,843065	1,844138	2,307302	2,307469	2,307469	2,307963	2,308183	1,176076	
1,176076	1,398628	1,843065	1,843065	1,844138	2,307302	2,307469	2,307469	2,307963	2,308183	
1,226363	1,394643	1,843065	1,844038	1,844781	2,080511	2,081032	2,081411	1,176076	7,944604	
1,176076	1,226363	1,394643	1,843065	1,844038	1,844781	2,080511	2,081032	2,081411	7,944604	
1,225115	1,226236	1,303457	1,497969	1,608242	1,724640	1,963117	1,176076	4,360227	4,360227	
1,176076	1,225115	1,226236	1,303457	1,497969	1,608242	1,724640	1,963117	4,360227	4,360227	
