1,165048	3,321970	3,899583	13,104890	17,945942	19,683754	19,720713	27,715179	28,676027	38,987087	
0,382216	0,382216	0,814523	1,165048	1,823800	2,820743	2,845187	3,004165	3,072386	16,621248	
0,382216	0,382216	0,814523	1,165048	1,823800	2,820743	2,845187	3,004165	3,072386	16,621248	
0,052248	0,327382	0,382216	0,726428	0,816623	0,955645	1,188422	3,567246	3,828034	14,140959	
0,052248	0,327382	0,382216	0,726428	0,816623	0,955645	1,188422	3,567246	3,828034	14,140959	
0,052248	0,077515	0,142551	0,160893	0,278159	0,304574	0,312632	0,327916	0,507146	3,429027	
0,052248	0,077515	0,142551	0,160893	0,278159	0,304574	0,312632	0,327916	0,507146	3,429027	
0,052248	0,059036	0,070440	0,077520	0,101862	0,197050	0,197050	0,653940	0,895528	1,239381	
0,052248	0,059036	0,070440	0,077520	0,101862	0,197050	0,197050	0,653940	0,895528	1,239381	
0,000869	0,005558	0,008665	0,025454	0,052248	0,052311	0,054268	0,107745	0,214231	0,869559	
